04/02/2026 13:05 - Notas fiscais emitidas entre 04-04-2020 e 04-02-2026

Data da Emissão;Número;Série;Valor;Cliente;CNPJ/CPF;Pedido;Vendedor
07/01/2025 10:20:02;10298;1;496,8;Group Tecnologia S.A.;73.509.349/0001-28;0;Amanda Carvalho
06/01/2025 17:03:17;10297;1;129,5;Group Investimentos LTDA;87.863.608/0001-46;0;Amanda Ferreira
03/01/2025 13:54:11;10296;1;73;Smart Elétricos LTDA;22.340.650/0001-27;0;Mariana Fernandes
03/01/2025 13:46:32;10295;1;184,5;Nexus Componentes Grupo;45.928.990/0001-10;0;Mariana Fernandes
03/01/2025 13:27:19;10294;1;78,5;Smart Comércio ME;25.671.882/0001-63;0;Amanda Carvalho
03/01/2025 13:11:14;10293;1;583,2;Plastic Componentes ME;56.201.802/0001-57;0;Mariana Fernandes
03/01/2025 13:08:35;10292;1;770;Prime Embalagens S.A.;71.318.985/0001-61;0;Mariana Fernandes
03/01/2025 11:15:40;10291;1;653;Core Indústria ME;82.180.187/0001-72;0;Mariana Fernandes
03/01/2025 11:06:18;10290;1;150;Safe Bebidas S.A.;31.960.578/0001-26;0;Mariana Fernandes
03/01/2025 09:01:15;10289;1;1609,2;Software Componentes ME;43.242.352/0001-81;0;Mariana Fernandes
02/01/2025 14:59:45;10288;1;497;Advanced Alimentos EIRELI;76.596.741/0001-40;0;Mariana Fernandes
02/01/2025 14:55:20;10287;1;397,8;Advanced Alimentos EIRELI;76.596.741/0001-40;0;Mariana Fernandes
02/01/2025 14:29:44;10285;1;170;Smart Comércio ME;25.671.882/0001-63;0;Amanda Carvalho
02/01/2025 12:46:36;10284;1;218;Software Componentes ME;43.242.352/0001-81;0;Amanda Ferreira
30/12/2024 09:52:00;10283;1;110;Marketing Web LTDA;94.505.381/0001-11;0;Mariana Fernandes
27/12/2024 12:06:45;10282;1;1455,5;Service Alimentos EIRELI;17.507.382/0001-34;0;Mariana Fernandes
27/12/2024 10:29:08;10281;1;140;Health Sistemas ME;69.488.376/0001-91;0;Amanda Carvalho
27/12/2024 09:28:30;10280;1;350;Group Tecnologia S.A.;73.509.349/0001-28;0;Amanda Carvalho
26/12/2024 14:19:44;10279;1;365;Safe Construções S.A.;45.870.951/0001-63;0;Amanda Carvalho
26/12/2024 11:10:04;10278;1;75;Inova Investimentos EIRELI;91.619.723/0001-35;0;Amanda Carvalho
23/12/2024 11:13:14;10277;1;3960;Sigma Redes S.A.;51.316.565/0001-51;0;Mariana Fernandes
20/12/2024 14:40:04;10276;1;136,3;Red Consultoria Grupo;69.641.357/0001-80;0;Amanda Carvalho
20/12/2024 13:01:40;10275;1;1287,5;Sea Web S.A.;51.512.813/0001-47;0;Amanda Carvalho
19/12/2024 13:06:11;10274;1;3960;Sigma Redes S.A.;51.316.565/0001-51;0;Mariana Fernandes
19/12/2024 13:02:17;10273;1;390;Titan Moda EIRELI;61.787.765/0001-57;0;Amanda Carvalho
19/12/2024 12:06:44;10272;1;4107,51;Global Investimentos S.A.;21.778.317/0001-92;0;Mariana Fernandes
18/12/2024 11:14:33;10271;1;260;Advanced Redes LTDA;10.441.889/0001-26;0;Mariana Fernandes
18/12/2024 10:38:56;10270;1;163,5;Smart Elétricos LTDA;22.340.650/0001-27;0;Amanda Ferreira
18/12/2024 10:01:13;10269;1;570;Software Eletrônicos S.A.;96.963.649/0001-52;0;Amanda Carvalho
18/12/2024 09:48:04;10268;1;2767,5;Nexus Componentes Grupo;45.928.990/0001-10;0;Amanda Carvalho
17/12/2024 16:27:14;10267;1;475;Prime Móveis S.A.;67.365.869/0001-41;0;Mariana Fernandes
17/12/2024 16:18:32;10266;1;190;Engineering Têxtil LTDA;16.905.441/0001-41;0;Amanda Carvalho
17/12/2024 14:08:14;10264;1;1259,9;Nexus Eletrônicos Grupo;13.674.303/0001-93;0;Mariana Fernandes
17/12/2024 10:22:53;10263;1;1107,5;Tech Sistemas S.A.;72.668.876/0001-40;0;Amanda Carvalho
17/12/2024 09:40:21;10261;1;385;Power Alimentos EIRELI;24.400.545/0001-30;0;Amanda Carvalho
16/12/2024 16:22:22;10260;1;860;Gold Redes Grupo;79.605.548/0001-20;0;Mariana Fernandes
16/12/2024 16:16:05;10259;1;1669,86;Elite Bebidas S.A.;80.137.565/0001-21;0;Amanda Carvalho
16/12/2024 16:00:12;10258;1;2239,9991;Marketing Web LTDA;94.505.381/0001-11;0;Mariana Fernandes
16/12/2024 15:49:48;10257;1;643;Power Alimentos EIRELI;24.400.545/0001-30;0;Amanda Carvalho
16/12/2024 12:19:22;10256;1;85;Inova Investimentos EIRELI;91.619.723/0001-35;0;Mariana Fernandes
16/12/2024 12:12:40;10255;1;279;Amazonas Data ME;79.897.643/0001-10;0;Mariana Fernandes
16/12/2024 11:57:07;10254;1;2136;Amazonas Data ME;79.897.643/0001-10;0;Mariana Fernandes
13/12/2024 15:37:58;10253;1;409,1;Safe Construções S.A.;45.870.951/0001-63;0;Mariana Fernandes
13/12/2024 11:31:32;10252;1;187,85;Software Componentes ME;43.242.352/0001-81;0;Mariana Fernandes
12/12/2024 16:37:51;10251;1;4017,78;Group Tecnologia S.A.;73.509.349/0001-28;0;Amanda Carvalho
12/12/2024 16:13:21;10250;1;499,5;Power Alimentos EIRELI;24.400.545/0001-30;0;Amanda Carvalho
12/12/2024 11:45:02;10249;1;385;Sigma Móveis EIRELI;17.151.698/0001-71;0;Amanda Carvalho
12/12/2024 11:36:15;10248;1;1591,3;Brasil Obras Grupo;36.170.949/0001-80;0;Mariana Fernandes
12/12/2024 11:12:27;10247;1;230;Nexus Eletrônicos Grupo;13.674.303/0001-93;0;Mariana Fernandes
12/12/2024 10:16:35;10246;1;7347,08;Smart Comércio ME;25.671.882/0001-63;0;Amanda Carvalho
11/12/2024 14:50:12;10245;1;110,05;Energy Bebidas EIRELI;84.490.942/0001-91;0;Amanda Ferreira
11/12/2024 12:50:09;10244;1;322,5;Inova Investimentos EIRELI;91.619.723/0001-35;0;Mariana Fernandes
11/12/2024 11:04:13;10243;1;2283,75;Group Investimentos LTDA;87.863.608/0001-46;0;Mariana Fernandes
10/12/2024 15:47:51;10242;1;103,5;Orion Química ME;39.436.892/0001-28;0;Mariana Fernandes
10/12/2024 15:43:07;10241;1;407;Mega Têxtil LTDA;45.979.248/0001-26;0;Mariana Fernandes
10/12/2024 15:37:04;10240;1;579;Gold Cloud EIRELI;18.891.385/0001-54;0;Mariana Fernandes
10/12/2024 15:15:06;10239;1;214,9;Safe Construções S.A.;45.870.951/0001-63;0;Mariana Fernandes
09/12/2024 17:10:12;10237;1;6475;Software Eletrônicos S.A.;96.963.649/0001-52;0;Mariana Fernandes
09/12/2024 17:05:53;10236;1;450;Elite Componentes LTDA;69.805.411/0001-99;0;Mariana Fernandes
09/12/2024 17:03:22;10235;1;2399;Service Redes ME;24.776.987/0001-13;0;Mariana Fernandes
09/12/2024 17:00:12;10234;1;2100;Sea Bebidas Grupo;52.195.938/0001-40;0;Amanda Carvalho
09/12/2024 15:43:32;10233;1;1482,35;Core Indústria ME;82.180.187/0001-72;0;Mariana Fernandes
09/12/2024 15:19:21;10232;1;4231,5;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
09/12/2024 13:53:39;10231;1;4995;Sea Bebidas Grupo;52.195.938/0001-40;0;Amanda Carvalho
09/12/2024 11:21:48;10230;1;1376,35;Sea Investimentos Grupo;30.158.620/0001-20;0;Amanda Carvalho
09/12/2024 10:29:56;10229;1;814;Amazonas Data ME;79.897.643/0001-10;0;Mariana Fernandes
06/12/2024 15:24:45;10228;1;323;Prime Embalagens S.A.;71.318.985/0001-61;0;Mariana Fernandes
06/12/2024 15:20:00;10227;1;1315;Sigma Transportes S.A.;10.499.371/0001-68;0;Amanda Carvalho
06/12/2024 13:45:17;10226;1;512,85;Synergy Projetos S.A.;47.864.991/0001-53;0;Amanda Carvalho
06/12/2024 10:21:00;10225;1;3092,8;Synergy Projetos S.A.;47.864.991/0001-53;0;Mariana Fernandes
05/12/2024 16:20:23;10224;1;606,96;Power Alimentos EIRELI;24.400.545/0001-30;0;Amanda Carvalho
05/12/2024 13:29:40;10223;1;109;Prime Embalagens S.A.;71.318.985/0001-61;0;Mariana Fernandes
05/12/2024 12:33:47;10222;1;57,7997;Inova Consultoria LTDA;70.327.304/0001-68;0;Amanda Carvalho
05/12/2024 11:33:39;10221;1;105;Inova Investimentos EIRELI;91.619.723/0001-35;0;Amanda Carvalho
05/12/2024 10:57:32;10220;1;325,24;Sigma Móveis EIRELI;17.151.698/0001-71;0;Amanda Carvalho
04/12/2024 17:20:40;10219;1;11257,9;Smart Comércio ME;25.671.882/0001-63;0;Amanda Carvalho
04/12/2024 14:48:41;10218;1;426,85;Brasil Serviços EIRELI;40.702.431/0001-12;0;Mariana Fernandes
04/12/2024 14:10:53;10217;1;101;Health Componentes Grupo;25.487.180/0001-80;0;Amanda Carvalho
04/12/2024 14:02:11;10216;1;169;Service Redes Grupo;64.697.508/0001-56;0;Amanda Carvalho
04/12/2024 13:51:44;10215;1;44794,08;Health Componentes Grupo;25.487.180/0001-80;0;Amanda Carvalho
04/12/2024 11:29:13;10214;1;920;Inova Investimentos EIRELI;91.619.723/0001-35;0;Mariana Fernandes
03/12/2024 13:23:11;10213;1;175;Inova Investimentos EIRELI;91.619.723/0001-35;0;Amanda Carvalho
03/12/2024 12:06:33;10212;1;650;Inova Investimentos EIRELI;91.619.723/0001-35;0;Amanda Carvalho
03/12/2024 11:19:56;10211;1;635,8;Nexus Eletrônicos Grupo;13.674.303/0001-93;0;Mariana Fernandes
03/12/2024 10:42:15;10210;1;520;Inova Investimentos EIRELI;91.619.723/0001-35;0;Mariana Fernandes
02/12/2024 15:07:24;10209;1;440,8;Red Consultoria Grupo;69.641.357/0001-80;0;Mariana Fernandes
02/12/2024 14:14:02;10208;1;2045,1;Smart Comércio ME;25.671.882/0001-63;0;Mariana Fernandes
02/12/2024 12:42:32;10207;1;853,2;Service Componentes ME;64.287.385/0001-69;0;Amanda Carvalho
02/12/2024 12:35:20;10206;1;8572,5;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
02/12/2024 11:04:03;10205;1;1014;Sigma Redes S.A.;51.316.565/0001-51;0;Amanda Carvalho
02/12/2024 11:00:36;10204;1;96;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
02/12/2024 10:58:38;10203;1;176,04;Micro Embalagens ME;22.199.774/0001-65;0;Amanda Carvalho
02/12/2024 10:49:16;10202;1;8599,5;Amazonas Tecnologia EIRELI;23.194.489/0001-22;0;Mariana Fernandes
02/12/2024 10:48:04;10201;1;1221,75;Amazonas Tecnologia EIRELI;23.194.489/0001-22;0;Mariana Fernandes
02/12/2024 09:45:44;10200;1;650;Inova Investimentos EIRELI;91.619.723/0001-35;0;Amanda Carvalho
29/11/2024 15:07:25;10199;1;249,9;Core Indústria ME;82.180.187/0001-72;0;Amanda Carvalho
29/11/2024 10:07:23;10198;1;2062,4;Master Redes LTDA;26.859.531/0001-77;0;Mariana Fernandes
29/11/2024 10:05:08;10197;1;606,9;Global Móveis LTDA;70.559.896/0001-56;0;Mariana Fernandes
28/11/2024 15:50:36;10196;1;582;Engineering Têxtil LTDA;16.905.441/0001-41;0;Amanda Carvalho
28/11/2024 14:38:37;10195;1;429,5;Core Indústria ME;82.180.187/0001-72;0;Mariana Fernandes
28/11/2024 14:03:22;10194;1;544,635;Gold Distribuidora Grupo;41.692.708/0001-15;0;Amanda Ferreira
28/11/2024 10:54:19;10193;1;2438;Solution Serviços LTDA;19.807.252/0001-79;0;Mariana Fernandes
28/11/2024 10:30:52;10192;1;372;Red Consultoria Grupo;69.641.357/0001-80;0;Mariana Fernandes
27/11/2024 16:36:24;10191;1;1107;Smart Comércio ME;25.671.882/0001-63;0;Mariana Fernandes
27/11/2024 13:05:46;10190;1;499;Health Sistemas ME;69.488.376/0001-91;0;Mariana Fernandes
27/11/2024 12:38:28;10189;1;399;Delta Bebidas ME;47.181.975/0001-39;0;Amanda Carvalho
27/11/2024 12:32:29;10188;1;2180;Health Componentes Grupo;25.487.180/0001-80;0;Amanda Carvalho
27/11/2024 12:31:25;10187;1;545;Health Componentes Grupo;25.487.180/0001-80;0;Mariana Fernandes
27/11/2024 10:54:19;10186;1;480;Sea Bebidas Grupo;52.195.938/0001-40;0;Amanda Carvalho
27/11/2024 10:49:31;10185;1;4440;Creative Web ME;35.250.125/0001-15;0;Amanda Carvalho
27/11/2024 10:28:45;10184;1;5013,36;Sea Bebidas Grupo;52.195.938/0001-40;0;Amanda Carvalho
27/11/2024 10:27:14;10183;1;2785,2;Sea Bebidas Grupo;52.195.938/0001-40;0;Amanda Carvalho
27/11/2024 09:53:26;10182;1;385;Energy Transportes Grupo;82.408.515/0001-80;0;Amanda Carvalho
26/11/2024 11:13:34;10181;1;401;Amazonas Data ME;79.897.643/0001-10;0;Mariana Fernandes
25/11/2024 14:35:42;10180;1;333,5;Sea Química LTDA;67.615.326/0001-88;0;Amanda Carvalho
25/11/2024 11:26:34;10179;1;395;Amazonas Data ME;79.897.643/0001-10;0;Mariana Fernandes
25/11/2024 11:25:26;10178;1;138,5;Delta Móveis Grupo;48.569.758/0001-13;0;Amanda Carvalho
25/11/2024 11:24:26;10177;1;470,4;Prime Embalagens S.A.;71.318.985/0001-61;0;Amanda Carvalho
22/11/2024 15:41:37;10176;1;651,8;Smart Comércio ME;25.671.882/0001-63;0;Mariana Fernandes
21/11/2024 16:22:06;10175;1;449,85;Smart Comércio ME;25.671.882/0001-63;0;Mariana Fernandes
21/11/2024 11:58:40;10174;1;2675,7;Alpha Bebidas Grupo;48.779.206/0001-27;0;Amanda Carvalho
19/11/2024 12:22:11;10173;1;442,5;Sigma Elétricos S.A.;64.802.210/0001-72;0;Amanda Carvalho
19/11/2024 12:18:35;10172;1;369,5;Advanced Redes LTDA;10.441.889/0001-26;0;Amanda Carvalho
18/11/2024 15:14:45;10171;1;1594,782;Dynamic Redes Grupo;15.881.874/0001-32;0;Amanda Carvalho
18/11/2024 13:59:15;10170;1;162;Energy Obras ME;44.263.906/0001-99;0;Amanda Carvalho
14/11/2024 12:17:29;10169;1;511;Sea Investimentos Grupo;30.158.620/0001-20;0;Mariana Fernandes
14/11/2024 12:13:59;10168;1;300;Sea Investimentos Grupo;30.158.620/0001-20;0;Mariana Fernandes
14/11/2024 12:01:12;10167;1;1681,8;Service Redes Grupo;64.697.508/0001-56;0;Mariana Fernandes
14/11/2024 10:03:55;10166;1;4136,4;Group Tecnologia S.A.;73.509.349/0001-28;0;Amanda Carvalho
13/11/2024 16:10:57;10164;1;1367,4;Prime Móveis S.A.;67.365.869/0001-41;0;Amanda Carvalho
13/11/2024 16:07:10;10163;1;4400;Tech Sistemas S.A.;72.668.876/0001-40;0;Amanda Carvalho
13/11/2024 14:56:13;10161;1;20;Media Componentes LTDA;20.429.722/0001-28;0;Amanda Ferreira
13/11/2024 10:15:09;10160;1;725;Venture Tecnologia EIRELI;36.803.749/0001-43;0;Amanda Carvalho
13/11/2024 09:10:20;10159;1;1090;Fast Construções LTDA;11.569.736/0001-82;0;Amanda Carvalho
12/11/2024 12:54:16;10157;1;229;Sea Investimentos Grupo;30.158.620/0001-20;0;Amanda Carvalho
12/11/2024 11:14:17;10156;1;81,225;Mega Redes EIRELI;89.809.507/0001-93;0;Mariana Fernandes
12/11/2024 10:15:26;10155;1;423;Omega Manutenção EIRELI;89.748.699/0001-80;0;Mariana Fernandes
11/11/2024 15:46:20;10154;1;1185;Nexus Componentes Grupo;45.928.990/0001-10;0;Mariana Fernandes
11/11/2024 15:16:57;10153;1;132;Health Sistemas ME;69.488.376/0001-91;0;Mariana Fernandes
11/11/2024 15:04:53;10152;1;340;Sigma Redes S.A.;51.316.565/0001-51;0;Amanda Carvalho
11/11/2024 14:47:57;10151;1;1045,5;Service Componentes ME;64.287.385/0001-69;0;Amanda Carvalho
11/11/2024 14:39:14;10150;1;1485,9;Sea Web S.A.;51.512.813/0001-47;0;Amanda Carvalho
08/11/2024 15:47:18;10149;1;5805,92;Media Cloud S.A.;86.643.401/0001-68;0;Amanda Carvalho
08/11/2024 15:25:37;10148;1;3179;Smart Comércio ME;25.671.882/0001-63;0;Amanda Carvalho
08/11/2024 15:05:03;10147;1;716,85;Sea Web S.A.;51.512.813/0001-47;0;Amanda Carvalho
08/11/2024 12:03:52;10145;1;720;Sea Têxtil S.A.;22.912.818/0001-24;0;Amanda Carvalho
08/11/2024 11:49:08;10144;1;28;Marketing Redes EIRELI;31.720.721/0001-24;0;Amanda Carvalho
08/11/2024 11:47:22;10143;1;348;Marketing Redes EIRELI;31.720.721/0001-24;0;Mariana Fernandes
07/11/2024 15:44:11;10142;1;92;Energy Obras ME;44.263.906/0001-99;0;Mariana Fernandes
07/11/2024 14:19:13;10141;1;949;Prime Embalagens S.A.;71.318.985/0001-61;0;Amanda Carvalho
07/11/2024 12:40:39;10140;1;75,4;Alpha Investimentos S.A.;72.208.543/0001-56;0;Amanda Carvalho
07/11/2024 11:00:15;10138;1;295;Health Sistemas ME;69.488.376/0001-91;0;Amanda Carvalho
06/11/2024 15:44:25;10137;1;97,5;Safe Bebidas S.A.;31.960.578/0001-26;0;Amanda Carvalho
06/11/2024 14:37:11;10135;1;880,2;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
06/11/2024 14:23:01;10134;1;138,5;Delta Móveis Grupo;48.569.758/0001-13;0;Amanda Carvalho
05/11/2024 14:56:29;10133;1;320;Advanced Metalúrgica EIRELI;88.926.769/0001-77;0;Amanda Carvalho
04/11/2024 16:26:15;10132;1;530,5;Software Alimentos Grupo;37.540.562/0001-39;0;Amanda Carvalho
04/11/2024 12:07:34;10131;1;521,1;Steel Cloud S.A.;61.525.847/0001-22;0;Amanda Carvalho
04/11/2024 12:02:51;10130;1;290;Steel Cloud S.A.;61.525.847/0001-22;0;Amanda Carvalho
04/11/2024 11:56:10;10129;1;1382,9;Creative Web ME;35.250.125/0001-15;0;Mariana Fernandes
04/11/2024 11:50:21;10128;1;1220,5;Sigma Redes S.A.;51.316.565/0001-51;0;Mariana Fernandes
04/11/2024 11:24:24;10127;1;1801,8;Energy Obras ME;44.263.906/0001-99;0;Amanda Carvalho
01/11/2024 11:58:07;10126;1;260;Dynamic Redes Grupo;15.881.874/0001-32;0;Amanda Ferreira
01/11/2024 09:55:32;10125;1;545;Health Componentes Grupo;25.487.180/0001-80;0;Amanda Carvalho
01/11/2024 09:47:36;10124;1;1398;Air Moda EIRELI;75.822.379/0001-63;0;Mariana Fernandes
01/11/2024 09:11:03;10123;1;483;Brasil Serviços EIRELI;40.702.431/0001-12;0;Amanda Carvalho
31/10/2024 14:36:26;10122;1;1250;Prime Móveis S.A.;67.365.869/0001-41;0;Amanda Carvalho
31/10/2024 13:10:40;10121;1;45;Fast Embalagens EIRELI;95.361.483/0001-29;0;Amanda Carvalho
31/10/2024 11:21:03;10120;1;754,3;Software Componentes ME;43.242.352/0001-81;0;Amanda Carvalho
31/10/2024 11:15:18;10119;1;64,5;Software Componentes ME;43.242.352/0001-81;0;Amanda Carvalho
31/10/2024 10:34:11;10118;1;247,05;Creative Elétricos LTDA;21.951.187/0001-21;0;Mariana Fernandes
31/10/2024 10:12:30;10117;1;1487,4;Mega Redes EIRELI;89.809.507/0001-93;0;Amanda Carvalho
30/10/2024 14:42:29;10116;1;2865,72;Metal Distribuidora EIRELI;26.669.161/0001-85;0;Mariana Fernandes
30/10/2024 12:21:17;10115;1;135;Core Elétricos Grupo;19.566.524/0001-90;0;Mariana Fernandes
29/10/2024 14:30:30;10114;1;868,5;Inova Investimentos EIRELI;91.619.723/0001-35;0;Mariana Fernandes
29/10/2024 14:20:27;10113;1;7665,85;Marketing Sistemas Grupo;59.339.976/0001-62;0;Amanda Carvalho
29/10/2024 10:57:38;10112;1;1275;Brasil Obras Grupo;36.170.949/0001-80;0;Amanda Carvalho
29/10/2024 10:39:30;10111;1;150;Marketing Redes EIRELI;31.720.721/0001-24;0;Mariana Fernandes
29/10/2024 10:00:33;10110;1;299,9;Solution Manutenção ME;63.780.488/0001-96;0;Amanda Carvalho
28/10/2024 16:23:11;10109;1;373;Dynamic Redes Grupo;15.881.874/0001-32;0;Amanda Carvalho
28/10/2024 15:40:42;10108;1;1346,4;Core Elétricos Grupo;19.566.524/0001-90;0;Amanda Carvalho
28/10/2024 13:37:20;10107;1;357,2;Software Componentes ME;43.242.352/0001-81;0;Amanda Carvalho
28/10/2024 11:42:07;10106;1;475;Group Tecnologia S.A.;73.509.349/0001-28;0;Amanda Carvalho
25/10/2024 15:24:21;10105;1;162;Solution Metalúrgica EIRELI;95.225.520/0001-55;0;Amanda Carvalho
25/10/2024 14:30:06;10104;1;120;Red Tecnologia Grupo;75.864.239/0001-18;0;Amanda Carvalho
25/10/2024 14:22:03;10103;1;45;Fast Embalagens EIRELI;95.361.483/0001-29;0;Amanda Carvalho
23/10/2024 16:33:45;10102;1;607;Core Indústria ME;82.180.187/0001-72;0;Amanda Carvalho
23/10/2024 16:11:14;10101;1;142,5;Dynamic Serviços EIRELI;48.957.701/0001-84;0;Amanda Ferreira
23/10/2024 16:09:11;10100;1;569,8;Prime Embalagens S.A.;71.318.985/0001-61;0;Amanda Carvalho
23/10/2024 11:23:08;10099;1;1197,5;Core Indústria ME;82.180.187/0001-72;0;Amanda Carvalho
23/10/2024 10:58:59;10098;1;1596;Delta Bebidas ME;47.181.975/0001-39;0;Mariana Fernandes
22/10/2024 14:24:52;10096;1;536,8;Consulting Metalúrgica LTDA;60.706.677/0001-94;0;Amanda Carvalho
22/10/2024 12:35:12;10095;1;595,5;Digital Construções S.A.;16.394.714/0001-49;0;Amanda Carvalho
22/10/2024 11:27:50;10094;1;750;Amazonas Data ME;79.897.643/0001-10;0;Mariana Fernandes
22/10/2024 10:44:49;10093;1;1742,5;Service Componentes ME;64.287.385/0001-69;0;Amanda Carvalho
22/10/2024 09:52:55;10092;1;2320;Alpha Bebidas Grupo;48.779.206/0001-27;0;Mariana Fernandes
22/10/2024 09:42:48;10091;1;279,5;Tech Química S.A.;14.130.195/0001-37;0;Amanda Carvalho
22/10/2024 09:18:02;10090;1;718,5;Core Indústria ME;82.180.187/0001-72;0;Amanda Carvalho
18/10/2024 16:13:13;10089;1;1344,83;Safe Construções S.A.;45.870.951/0001-63;0;Amanda Carvalho
17/10/2024 16:00:33;10088;1;5265,4;Software Componentes ME;43.242.352/0001-81;0;Mariana Fernandes
17/10/2024 14:35:44;10087;1;373,5;Alpha Comércio LTDA;39.169.132/0001-52;0;Amanda Carvalho
17/10/2024 10:51:26;10086;1;397,5;Green Distribuidora Grupo;74.317.258/0001-94;0;Amanda Carvalho
17/10/2024 10:45:01;10085;1;4400;Tech Sistemas S.A.;72.668.876/0001-40;0;Mariana Fernandes
16/10/2024 14:30:11;10084;1;559;Service Componentes ME;64.287.385/0001-69;0;Mariana Fernandes
16/10/2024 14:21:55;10083;1;1512;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
16/10/2024 13:56:42;10082;1;692,5;Auto Sistemas LTDA;54.965.669/0001-57;0;Amanda Ferreira
16/10/2024 13:46:53;10081;1;4100;Micro Embalagens ME;22.199.774/0001-65;0;Amanda Carvalho
15/10/2024 14:13:16;10080;1;997,5;Quantum Componentes LTDA;46.340.378/0001-52;0;Mariana Fernandes
15/10/2024 13:55:59;10079;1;471,5;Group Tecnologia S.A.;73.509.349/0001-28;0;Amanda Carvalho
14/10/2024 16:16:34;10078;1;501;Global Metalúrgica ME;92.252.372/0001-28;0;Mariana Fernandes
14/10/2024 11:06:20;10077;1;2088;Global Metalúrgica ME;92.252.372/0001-28;0;Mariana Fernandes
14/10/2024 09:47:01;10076;1;463,95;Orion Química EIRELI;37.771.611/0001-60;0;Mariana Fernandes
14/10/2024 09:43:51;10075;1;908,3;Global Construções EIRELI;83.331.926/0001-64;0;Mariana Fernandes
11/10/2024 12:39:36;10074;1;1612,5;Service Redes Grupo;64.697.508/0001-56;0;Mariana Fernandes
10/10/2024 15:10:44;10072;1;1130;Prime Embalagens S.A.;71.318.985/0001-61;0;Amanda Ferreira
10/10/2024 15:02:24;10071;1;609,2;Solution Construções Grupo;88.791.758/0001-81;0;Mariana Fernandes
09/10/2024 16:00:45;10069;1;1522,5;Mega Metalúrgica EIRELI;77.613.379/0001-31;0;Amanda Carvalho
09/10/2024 15:54:46;10068;1;1522,5;Mega Metalúrgica EIRELI;77.613.379/0001-31;0;Mariana Fernandes
09/10/2024 15:49:33;10067;1;254,5;Beta Têxtil EIRELI;13.284.379/0001-99;0;Mariana Fernandes
09/10/2024 14:34:08;10066;1;1385,6;Micro Embalagens ME;22.199.774/0001-65;0;Mariana Fernandes
08/10/2024 15:11:01;10065;1;2580,95;Omega Indústria ME;49.709.866/0001-82;0;Mariana Fernandes
08/10/2024 13:51:13;10064;1;753,5;Inova Investimentos EIRELI;91.619.723/0001-35;0;Amanda Carvalho
08/10/2024 09:18:40;10063;1;157,5;Sea Investimentos Grupo;30.158.620/0001-20;0;Amanda Carvalho
07/10/2024 16:31:06;10062;1;222,5;Sea Têxtil S.A.;22.912.818/0001-24;0;Amanda Carvalho
07/10/2024 10:11:53;10061;1;255;Solution Manutenção ME;63.780.488/0001-96;0;Amanda Carvalho
07/10/2024 10:06:12;10060;1;753;Solution Manutenção ME;63.780.488/0001-96;0;Amanda Carvalho
04/10/2024 13:50:24;10059;1;484,3;Sigma Transportes S.A.;10.499.371/0001-68;0;Amanda Carvalho
03/10/2024 15:41:12;10058;1;648;Sigma Transportes S.A.;10.499.371/0001-68;0;Amanda Carvalho
03/10/2024 14:44:09;10057;1;121,5;Core Elétricos Grupo;19.566.524/0001-90;0;Amanda Carvalho
03/10/2024 14:23:27;10056;1;6667,6;Marketing Sistemas Grupo;59.339.976/0001-62;0;Amanda Carvalho
03/10/2024 14:04:38;10055;1;830,0004;Nexus Projetos LTDA;50.510.374/0001-18;0;
03/10/2024 13:57:49;10054;1;1330;Micro Embalagens ME;22.199.774/0001-65;0;Amanda Carvalho
03/10/2024 13:46:57;10053;1;1376,32;Service Manutenção Grupo;83.584.348/0001-70;0;Amanda Carvalho
03/10/2024 13:34:04;10052;1;1447,5;Sigma Redes S.A.;51.316.565/0001-51;0;Amanda Carvalho
03/10/2024 13:31:27;10051;1;1063,8;Steel Cloud S.A.;61.525.847/0001-22;0;Amanda Carvalho
03/10/2024 12:07:32;10050;1;352,8;Fast Metalúrgica LTDA;27.254.336/0001-59;0;Mariana Fernandes
02/10/2024 15:00:34;10049;1;277;Inova Sistemas S.A.;83.467.688/0001-47;0;Mariana Fernandes
